ctry_cd,country,item_cd,item,origin,population,Protein supply (kg/ctry/y)
147,Namibia,2531,Potatoes and products,vegetal,2303000,512762.95
147,Namibia,2532,Cassava and products,vegetal,2303000,0.0
147,Namibia,2533,Sweet potatoes,vegetal,2303000,8405.949999999999
147,Namibia,2534,"Roots, Other",vegetal,2303000,4480371.35
147,Namibia,2546,Beans,vegetal,2303000,92465.45
147,Namibia,2547,Peas,vegetal,2303000,58841.65000000001
147,Namibia,2549,"Pulses, Other and products",vegetal,2303000,4202975.0
147,Namibia,2551,Nuts and products,vegetal,2303000,33623.799999999996
147,Namibia,2555,Soyabeans,vegetal,2303000,58841.65000000001
147,Namibia,2556,Groundnuts (Shelled Eq),vegetal,2303000,277396.35
147,Namibia,2558,Rape and Mustardseed,vegetal,2303000,0.0
147,Namibia,2560,Coconuts - Incl Copra,vegetal,2303000,0.0
147,Namibia,2561,Sesame seed,vegetal,2303000,0.0
147,Namibia,2570,"Oilcrops, Other",vegetal,2303000,0.0
147,Namibia,2586,"Oilcrops Oil, Other",vegetal,2303000,25217.85
147,Namibia,2601,Tomatoes and products,vegetal,2303000,184930.9
147,Namibia,2602,Onions,vegetal,2303000,159713.05
147,Namibia,2605,"Vegetables, Other",vegetal,2303000,664070.0499999999
147,Namibia,2611,"Oranges, Mandarines",vegetal,2303000,84059.5
147,Namibia,2612,"Lemons, Limes and products",vegetal,2303000,8405.949999999999
147,Namibia,2615,Bananas,vegetal,2303000,0.0
147,Namibia,2616,Plantains,vegetal,2303000,33623.799999999996
147,Namibia,2617,Apples and products,vegetal,2303000,25217.85
147,Namibia,2618,Pineapples and products,vegetal,2303000,0.0
147,Namibia,2619,Dates,vegetal,2303000,0.0
147,Namibia,2620,Grapes and products (excl wine),vegetal,2303000,58841.65000000001
147,Namibia,2625,"Fruits, Other",vegetal,2303000,252178.5
147,Namibia,2630,Coffee and products,vegetal,2303000,117683.30000000002
147,Namibia,2633,Cocoa Beans and products,vegetal,2303000,42029.75
147,Namibia,2635,Tea (including mate),vegetal,2303000,126089.25
147,Namibia,2640,Pepper,vegetal,2303000,58841.65000000001
147,Namibia,2641,Pimento,vegetal,2303000,0.0
147,Namibia,2645,"Spices, Other",vegetal,2303000,420297.5
147,Namibia,2656,Beer,vegetal,2303000,689287.9
147,Namibia,2657,"Beverages, Fermented",vegetal,2303000,50435.7
147,Namibia,2680,Infant food,vegetal,2303000,16811.899999999998
147,Namibia,2731,Bovine Meat,animal,2303000,1286110.3499999999
147,Namibia,2732,Mutton & Goat Meat,animal,2303000,731317.65
147,Namibia,2733,Pigmeat,animal,2303000,1042337.7999999999
147,Namibia,2734,Poultry Meat,animal,2303000,3698618.0
147,Namibia,2735,"Meat, Other",animal,2303000,1075961.5999999999
147,Namibia,2736,"Offals, Edible",animal,2303000,437109.39999999997
147,Namibia,2737,"Fats, Animals, Raw",animal,2303000,33623.799999999996
147,Namibia,2740,"Butter, Ghee",animal,2303000,16811.899999999998
147,Namibia,2743,Cream,animal,2303000,0.0
147,Namibia,2744,Eggs,animal,2303000,395079.64999999997
147,Namibia,2761,Freshwater Fish,animal,2303000,344643.95
147,Namibia,2762,Demersal Fish,animal,2303000,1000308.0499999999
147,Namibia,2763,Pelagic Fish,animal,2303000,1000308.0499999999
147,Namibia,2764,"Marine Fish, Other",animal,2303000,151307.1
147,Namibia,2765,Crustaceans,animal,2303000,42029.75
147,Namibia,2766,Cephalopods,animal,2303000,92465.45
147,Namibia,2767,"Molluscs, Other",animal,2303000,16811.899999999998
147,Namibia,2769,"Aquatic Animals, Others",animal,2303000,0.0
147,Namibia,2775,Aquatic Plants,animal,2303000,0.0
147,Namibia,2781,"Fish, Body Oil",animal,2303000,0.0
147,Namibia,2782,"Fish, Liver Oil",animal,2303000,0.0
147,Namibia,2805,Rice (Milled Equivalent),vegetal,2303000,975090.2
147,Namibia,2848,Milk - Excluding Butter,animal,2303000,5068787.85
147,Namibia,2899,Miscellaneous,vegetal,2303000,226960.65
149,Nepal,2511,Wheat and products,vegetal,27797000,115764776.05
149,Nepal,2513,Barley and products,vegetal,27797000,3043771.5
149,Nepal,2514,Maize and products,vegetal,27797000,84312470.55
149,Nepal,2515,Rye and products,vegetal,27797000,0.0
149,Nepal,2516,Oats,vegetal,27797000,0.0
149,Nepal,2517,Millet and products,vegetal,27797000,24147253.9
149,Nepal,2518,Sorghum and products,vegetal,27797000,0.0
149,Nepal,2520,"Cereals, Other",vegetal,27797000,1623344.8
149,Nepal,2531,Potatoes and products,vegetal,27797000,35815044.65
149,Nepal,2534,"Roots, Other",vegetal,27797000,2130640.05
149,Nepal,2536,Sugar cane,vegetal,27797000,1116049.55
149,Nepal,2537,Sugar beet,vegetal,27797000,0.0
149,Nepal,2541,Sugar non-centrifugal,vegetal,27797000,0.0
149,Nepal,2546,Beans,vegetal,27797000,5072952.5
149,Nepal,2547,Peas,vegetal,27797000,4768575.35
149,Nepal,2549,"Pulses, Other and products",vegetal,27797000,64527955.8
149,Nepal,2551,Nuts and products,vegetal,27797000,3348148.65
149,Nepal,2555,Soyabeans,vegetal,27797000,0.0
149,Nepal,2556,Groundnuts (Shelled Eq),vegetal,27797000,304377.14999999997
149,Nepal,2557,Sunflower seed,vegetal,27797000,0.0
149,Nepal,2558,Rape and Mustardseed,vegetal,27797000,0.0
149,Nepal,2560,Coconuts - Incl Copra,vegetal,27797000,202918.1
149,Nepal,2561,Sesame seed,vegetal,27797000,101459.05
149,Nepal,2570,"Oilcrops, Other",vegetal,27797000,0.0
149,Nepal,2574,Rape and Mustard Oil,vegetal,27797000,0.0
149,Nepal,2577,Palm Oil,vegetal,27797000,0.0
149,Nepal,2578,Coconut Oil,vegetal,27797000,0.0
149,Nepal,2586,"Oilcrops Oil, Other",vegetal,27797000,0.0
149,Nepal,2601,Tomatoes and products,vegetal,27797000,101459.05
149,Nepal,2602,Onions,vegetal,27797000,913131.45
149,Nepal,2605,"Vegetables, Other",vegetal,27797000,44946359.14999999
